OG	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG_11827	0.4544357416	3.5678832436	3.74878562904956	0.00419043000340805	0.00700897592196666	-2.76855473972763
OG_19614	-1.9883784358	-2.5757734003	-3.74644993369835	0.00420600743542675	0.00703261757813722	-2.772418349272
OG_1495	0.7312882778	2.4434208149	3.74251402624381	0.00423239471682598	0.00707431133395399	-2.77893007562378
OG_1187	-1.9714709912	-1.4166312114	-3.74102042229317	0.00424245359804382	0.00708869346481508	-2.78140151982408
OG_17683	-0.743483167	2.7149147611	-3.73953031845554	0.00425251389481268	0.00710306810257609	-2.78386737194309
OG_2614	1.190658515	-0.4574865071	3.73147687989764	0.00430732063356453	0.00719214825899059	-2.79719779142974
OG_1600	0.4393778716	2.0867044174	3.73124701177142	0.00430889580398308	0.00719231443445669	-2.7975783645184
OG_4455	0.584709930400002	5.0229686906	3.72682394968438	0.00433932272687481	0.00724062272194038	-2.80490216530655
OG_1756	0.448170439400002	8.3302582285	3.72551236236449	0.00434838857685912	0.00725326691430916	-2.80707425280481
OG_10445	0.383785382399999	4.5491486868	3.72438240870976	0.00435621487543554	0.00726383554665509	-2.80894566318176
OG_8714	-2.1880295046	-2.8556773251	-3.72045069304677	0.00438356204993928	0.00730693619405063	-2.81545818264906
OG_30488	-0.6684314962	3.6822847487	-3.71832965996584	0.00439838963595239	0.00732914567030152	-2.81897204046655
OG_6275	2.2637380768	-2.9454221086	3.71594457395343	0.00441512596217693	0.00735451945989418	-2.82292381906148
OG_6023	0.4532281978	3.4191158085	3.71519667929186	0.00442038773089056	0.00736076863695271	-2.82416308624942
OG_8346	2.5100193068	-1.5975865592	3.70124357028303	0.00451976836056193	0.00752368544719224	-2.84729242455018
OG_11756	0.392630798799999	3.988845412	3.69928606070943	0.00453389681958686	0.00754462721019678	-2.85053863370338
OG_1744	2.7367865538	-2.2883282109	3.69682624356004	0.00455171634821862	0.00757169470348722	-2.85461830499763
OG_4518	0.6815730428	1.1145012476	3.69294573914997	0.00457997700637753	0.00761610642411603	-2.86105527830702
OG_10125	0.745078059	2.5706036497	3.69014927137938	0.00460045683374947	0.00764755341326566	-2.86569485167477
OG_11675	0.5164349278	1.4898670473	3.68908739563177	0.00460825854763871	0.00765791072662499	-2.86745676674877
OG_18495	-1.0616498758	0.4176285477	-3.68303197480965	0.00465301397517465	0.00772964898261801	-2.87750604098929
OG_664	2.491017649	-2.9398637385	3.68267880697885	0.00465563823595002	0.00773137334310746	-2.87809223654647
OG_10368	-2.5394517162	-2.3473751423	-3.67917474780989	0.00468175974701009	0.00777210388519317	-2.88390891957672
OG_12117	-0.763647065	1.7922484755	-3.67787522201231	0.00469148621949341	0.00778559885386819	-2.88606637482537
OG_1818	2.1644120542	-3.0673098671	3.67488386085343	0.00471395594895506	0.00782022508346051	-2.89103313138031
OG_1282	0.3875484446	2.9552907163	3.67209398839828	0.00473501374364371	0.00785248621521587	-2.89566601829563
OG_15304	2.1398368066	-3.0739978883	3.6711478113076	0.00474217777712013	0.00785934917210507	-2.89723739603057
OG_1920	-1.4223701384	-1.401423629	-3.67112150939199	0.00474237708558905	0.00785934917210507	-2.89728107839678
OG_1805	-1.2173249038	0.8493838813	-3.66951320677674	0.00475458102505816	0.00787689596061641	-2.89995226579523
OG_2408	2.3168124464	-1.5373354554	3.6673384504998	0.0047711355706576	0.00790163600794602	-2.9035646035232
OG_2040	-2.134189715	-2.8889922021	-3.66124492280082	0.00481784249021545	0.00797627863359719	-2.91368823115087
OG_372	0.549291784400001	3.2034959846	3.65923923348804	0.00483332058824426	0.0079991866034304	-2.91702110177797
OG_2148	0.435922775400001	3.5822153967	3.65486422360243	0.0048672637955021	0.00805262856051502	-2.92429223937077
OG_10299	-1.38306645	-1.3498612224	-3.65036910458957	0.00490239876543418	0.00810800528765734	-2.93176462646998
OG_8878	0.4679078722	3.6407847425	3.64660665595359	0.00493201099286792	0.00815421356147837	-2.93802033611433
OG_21152	2.1908869504	-3.0608258094	3.64475677704502	0.00494663896715411	0.00817562506812789	-2.94109649492402
OG_11635	1.9154486264	-0.3254655054	3.64187644390312	0.00496950570615671	0.00821063417349417	-2.9458867440625
OG_11871	-0.568157989799999	5.3834020311	-3.64040535594124	0.00498122719037043	0.00822721156416993	-2.94833355172337
OG_20665	-0.5185102752	2.200405927	-3.64002969338974	0.00498422506552554	0.00822937431211772	-2.94895840564111
OG_9330	-2.081170271	-2.9271771009	-3.63912472439526	0.004991454681639	0.00823852018906485	-2.95046372183177
OG_1152	0.33432597	4.2150441466	3.6379299620175	0.00500101620232696	0.00825150743742099	-2.95245117811253
OG_1050	0.649634967000001	1.5971720955	3.63430116540086	0.00503017459456118	0.00829680912822036	-2.95848828852841
OG_9660	0.472862430799999	4.6105400816	3.63143751385556	0.0050533103262933	0.00833214970580295	-2.96325319453142
OG_12322	0.7546739238	0.0251995763	3.63005868298869	0.00506448970380644	0.00834775881513445	-2.96554770073958
OG_2982	1.9722431102	-3.2431978013	3.62691659466773	0.00509006206351029	0.00838707319051695	-2.97077699938858
OG_8148	1.3960067356	7.180182504	3.61179899424665	0.0052149998975064	0.00859003362637586	-2.99594770566989
OG_266	1.6979179862	-1.2531462775	3.61037961192337	0.00522689371177335	0.00860671619972409	-2.99831188402234
OG_10176	-0.9272030094	1.1870963591	-3.6086744602589	0.00524121964655421	0.00862739093458468	-3.00115225717845
OG_461	2.0662295364	-2.985689008	3.59614162333769	0.00534778223447196	0.00879726016857968	-3.02203581507653
OG_651	-0.357863318600001	7.6071262789	-3.59608114582399	0.00534830190798239	0.00879726016857968	-3.02213661830014
OG_9136	0.562703039	2.7366677321	3.59590316392116	0.00534983158384698	0.00879726016857968	-3.02243327809914
OG_613	0.8477103148	2.3877870502	3.5954560807243	0.00535367608289077	0.00880061289308925	-3.02317848588787
OG_30812	0.389711826799997	5.9346238536	3.5917132966029	0.00538597397410349	0.00885072054948766	-3.02941763250021
OG_2541	-2.1305171662	-3.3607974079	-3.58997698033884	0.0054010263499573	0.00887025780926066	-3.03231239675
OG_13322	0.519051489999999	2.8759149862	3.58992209106216	0.00540150290888093	0.00887025780926066	-3.03240391115646
OG_13057	0.656105997400002	4.3313921005	3.58700473020711	0.00542689528656833	0.0089089550780512	-3.03726822108702
OG_9405	0.4118090614	2.5075742911	3.58508191493419	0.00544369939176969	0.00893353226784023	-3.04047460832541
OG_9823	0.632323536800001	2.60372671	3.57927149926871	0.00549480949206363	0.00901437275810102	-3.05016543513218
OG_30420	2.033038978	-3.0591790556	3.57844214570395	0.00550214549091126	0.00902337049889014	-3.05154886663816
OG_4040	2.5693356606	-2.7283892765	3.57579919245333	0.00552559187890912	0.00905877390440734	-3.05595787488579
OG_11577	2.2206692038	-2.9747579441	3.56880453694591	0.00558814817117531	0.00915824955827454	-3.06762893268818
OG_20252	-0.385026002799998	5.9604287344	-3.56856303026908	0.00559032123072436	0.00915873132052119	-3.06803196708424
OG_15038	0.853841677599999	5.2788706376	3.56662385447546	0.00560780180271176	0.00918428292554338	-3.07126828274033
OG_1279	0.5696004884	2.1391502776	3.5607101131093	0.00566146399584309	0.00926905459043978	-3.0811394916772
OG_10803	2.535041736	-1.4181538216	3.55533299922394	0.00571072196795996	0.00934656107180552	-3.0901171567322
OG_3481	2.0694072206	-2.7247243917	3.55217734265357	0.00573983794691051	0.00939106081008453	-3.09538682796186
OG_12194	0.4114953126	3.7256332673	3.54770266925545	0.00578138974935909	0.00945587034844839	-3.10286035920873
OG_3385	-1.8167465318	-1.9148774409	-3.54590968865646	0.005798127314777	0.00948006458645525	-3.10585536667895
OG_13248	-1.257034061	-1.2079528927	-3.54486054797944	0.00580794453192947	0.00949002261677473	-3.10760796405704
OG_31174	0.411259440600001	1.9142152223	3.544842676398	0.00580811191338511	0.00949002261677473	-3.10763781934091
