OG	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG_17713	-0.208567995000001	-4.2960363793	-0.448941751116085	0.663036254100784	0.737312047110933	-7.23264844480467
OG_18471	-0.208567995000001	-4.2960363793	-0.448941751116085	0.663036254100784	0.737312047110933	-7.23264844480467
OG_18475	-0.208567995000001	-4.2960363793	-0.448941751116085	0.663036254100784	0.737312047110933	-7.23264844480467
OG_19228	-0.208567995000001	-4.2960363793	-0.448941751116085	0.663036254100784	0.737312047110933	-7.23264844480467
OG_19602	-0.208567995000001	-4.2960363793	-0.448941751116085	0.663036254100784	0.737312047110933	-7.23264844480467
OG_20308	-0.208567995000001	-4.2960363793	-0.448941751116085	0.663036254100784	0.737312047110933	-7.23264844480467
OG_14701	0.4280600818	-3.1987828797	0.445105823932999	0.665713723428986	0.740120594888887	-7.23448982441902
OG_10706	-0.0770415657999983	4.8731740207	-0.443759554415234	0.666654588396616	0.740997597228074	-7.23513248129571
OG_3115	0.279578238999999	-4.5401094963	0.443119030384623	0.667102443291714	0.741326335750983	-7.23543758568184
OG_5460	0.0841468694	1.5798161189	0.441339607846708	0.668347336150161	0.742540441394092	-7.23628296424698
OG_11895	0.242501924000001	-4.6372313798	0.437896671957331	0.670759024501639	0.745050019466953	-7.23790936464145
OG_9686	0.2556695028	-2.236695015	0.436074839667057	0.672036761672978	0.74629919717341	-7.2387650169683
OG_30260	0.0722009306000002	5.5702772479	0.435432611731719	0.672487448003249	0.746629572111125	-7.23906583091091
OG_29856	-0.0623541706000017	4.3513182675	-0.430465709780553	0.675977577561664	0.750333571631873	-7.24137786416455
OG_12393	-0.0892044852000002	1.4103954842	-0.428548504069183	0.677326916587093	0.75166015287921	-7.24226346465602
OG_5962	-0.2713342962	-4.1455024895	-0.428156961345356	0.677602633768224	0.751794954925181	-7.24244385857017
OG_11800	-0.0843668980000003	2.4532789526	-0.427678602921792	0.677939552726849	0.751997583065695	-7.24266403502542
OG_8973	-0.0596142695999999	4.9845837364	-0.425456029440874	0.67950593859123	0.753563582410388	-7.2436839175365
OG_30715	0.2256112276	1.0651842368	0.424175365102487	0.680409229919391	0.754393673027095	-7.24426925478555
OG_1449	-0.0728325181999998	2.0168273215	-0.423880740856141	0.680617112402164	0.754452537149908	-7.24440367419831
OG_11628	0.134531717800002	-5.6341137949	0.422213603766109	0.681793947567019	0.755585197917611	-7.24516259169039
OG_9634	0.143591143600001	-4.7937465162	0.421960380004638	0.68197277709789	0.755611574352151	-7.24527761229301
OG_9902	-0.158283340400001	5.273698693	-0.420974652805728	0.682669105543901	0.756211186459312	-7.2457247202741
OG_2099	0.261797581400001	-4.5312191675	0.419833770411875	0.683475427253114	0.756932340929715	-7.24624094384186
OG_28549	0.1173045352	-0.5356814468	0.418471435368034	0.684438808138092	0.757827067438678	-7.24685559820571
OG_12710	0.192993871199998	-4.4968173124	0.418144028284443	0.684670423987989	0.757911343746867	-7.24700302932067
OG_8111	0.0723230836000002	3.9811271424	0.417921217473601	0.684828065457332	0.75791371276999	-7.24710329711771
OG_11713	0.229263660799999	-3.5148766086	0.417229897376271	0.685317284154852	0.758282960946822	-7.24741407180682
OG_9004	-0.0662412906000007	3.8144302881	-0.416687860293309	0.685700968148449	0.758535297039387	-7.24765739060017
OG_2740	-0.0631243036000004	2.5007160448	-0.415647452228019	0.68643768929921	0.759171697303637	-7.24812357065029
OG_11010	0.142928351399999	-4.1202882061	0.415435551106547	0.686587780409198	0.759171697303637	-7.24821838009948
OG_10172	0.245892082799999	-4.0561100308	0.414705046150923	0.687105311885278	0.759571623980232	-7.24854486683748
OG_30769	0.257626475	-4.5291336143	0.414255037868885	0.687424207895129	0.75975183430405	-7.24874571405804
OG_30731	0.0665505310000007	4.1197291119	0.411947018302426	0.689060783138659	0.761320870925353	-7.24977251507104
OG_8101	0.0626252592000025	7.0314088948	0.411812422517632	0.689156274625083	0.761320870925353	-7.24983222349561
OG_31040	0.4011797866	-3.7200869045	0.411330306846874	0.689498367536105	0.761526182499654	-7.2500459414549
OG_23871	0.2259573888	-3.9595070318	0.410362191633675	0.690185530787756	0.762112432501024	-7.25047436815893
OG_8624	0.219275802799999	-4.3087053884	0.410008973387595	0.690436316870583	0.762216672350447	-7.25063043726094
OG_11707	-0.1796130896	-4.5129936604	-0.409737451676815	0.690629124864257	0.762256873774544	-7.25075032050423
OG_211	0.352165037	2.6271403455	0.408654304985535	0.691398499838016	0.76293327783801	-7.25122779114765
OG_11905	0.0596379684000006	4.3845536164	0.408032336777024	0.691840459583389	0.76318358044774	-7.25150141355858
OG_1512	-0.3451439452	-0.572169583	-0.407894390055105	0.691938498563513	0.76318358044774	-7.25156204583385
OG_30307	0.2521955982	-4.5264181759	0.406978653148711	0.692589465651274	0.76372874560731	-7.25196404059371
OG_3413	0.250832933000001	-4.5257368433	0.405134203789939	0.693901420215747	0.764927337558522	-7.2527710729266
OG_4059	0.250736908599999	-4.5256888311	0.405009313809679	0.693990292713128	0.764927337558522	-7.25282558988782
OG_2537	0.2503524394	-4.5254965965	0.404462735019796	0.69437929884508	0.76518306637371	-7.25306399104817
OG_11648	0.0652025282000004	4.8812448799	0.404052892562152	0.69467104929564	0.765331531253832	-7.25324254755605
OG_1280	0.0824706865999998	3.5123272431	0.403498699505192	0.695065640317013	0.765593204724321	-7.25348371482804
OG_9753	0.200305495200001	-5.302900422	0.40268398930155	0.695645895542442	0.766015787678191	-7.25383766922181
OG_3329	0.145093365400001	-4.5885271005	0.402518730657852	0.695763621676519	0.766015787678191	-7.25390938208008
OG_10165	0.202969747999999	-4.3826545116	0.400634145650704	0.697106751841974	0.767321207876644	-7.25472516924187
OG_16982	0.211775938	-4.8278389134	0.398718145541114	0.698473397169438	0.768651916415407	-7.25555075455036
OG_6564	0.266763392000001	-4.5337020728	0.398182994847567	0.698855311893937	0.768771530531014	-7.25578066077316
OG_11348	0.0481131772000003	5.0578751592	0.398123819083637	0.698897548580821	0.768771530531014	-7.25580606492184
OG_8425	0.244719805000001	-4.5226802793	0.396868637293144	0.699793687869603	0.769583581831328	-7.2563440526725
OG_30236	0.208338383399999	-4.5044895685	0.396244376256467	0.700239560272199	0.76990020680503	-7.25661100645074
OG_10058	-0.0564230305999995	4.1311825621	-0.395832519029856	0.700533790719948	0.770049999090894	-7.2567869066848
OG_9125	0.2911899936	-4.5459153736	0.392294895786791	0.703063200741997	0.772656153419728	-7.25829048895356
OG_4667	0.205532825	-4.5030867893	0.391947311859344	0.703311929933898	0.772755262961636	-7.25843751515454
OG_8561	-0.2436573742	-4.2784916897	-0.389727713918713	0.704901126889003	0.77432681822335	-7.25937341302775
OG_11987	0.205848421999998	-4.8248751554	0.389169005600278	0.705301388216013	0.774591925679326	-7.2596081813449
OG_31165	0.175304118200001	-4.5429093857	0.387928326759476	0.706190553581981	0.77539372790236	-7.26012834415202
OG_30518	0.0823512068000003	2.712369397	0.386647823359648	0.707108746683681	0.776227034084744	-7.26066351362772
OG_10787	0.209744933799999	-4.0868799149	0.385898937003244	0.707645968866385	0.776641849190444	-7.26097570498549
OG_3922	0.1931531092	-4.818527499	0.385444261148623	0.707972217904608	0.776745439275656	-7.26116496099279
OG_120	-0.125006883399999	3.1894814963	-0.384736160562824	0.708480433232657	0.776745439275656	-7.261459272193
OG_30800	0.0973601965999999	3.8670648549	0.384700625399838	0.708505941354995	0.776745439275656	-7.26147402799816
OG_13008	0.2358446194	-4.5182426865	0.384671101861711	0.708527134454277	0.776745439275656	-7.26148628649882
OG_9327	0.4735172672	-3.3927498054	0.38465710560774	0.708537181579723	0.776745439275656	-7.26149209757968
OG_12416	-0.0673303104000009	4.2285527192	-0.383824014263423	0.70913531665614	0.777226339865533	-7.26183761762396
OG_9497	0.3735685276	-2.5846276564	0.382653947415174	0.709975740267989	0.77797251755085	-7.26232166822679
OG_4355	-0.2445840206	-4.1588776273	-0.382235829657234	0.710276160603965	0.778126771585463	-7.26249429335236
OG_9570	0.231780927000001	-4.5162108403	0.379043454490827	0.712571615571463	0.780466079616923	-7.26380626219912
OG_30288	0.230047132599999	-4.5702808929	0.378334480937006	0.713081807744548	0.780790320364752	-7.26409617806769
OG_2108	-0.0845353724000004	2.962348276	-0.378186884553207	0.713188039857176	0.780790320364752	-7.26415646735464
OG_9894	0.2294914268	-4.5150660902	0.375809577666837	0.714899984782747	0.782488777415475	-7.26512438562011
